idTweet	idUser	idRetweet	createdAt	urlEnd	source
680693551408254976	262671176	680756454161264640	26/12/15	/status/680756454161264640	Twitter Web Client
680693551408254976	310357795	680694484678668288	26/12/15	/status/680694484678668288	Twitter for Android
680348661671419904	313817360	680666537993330688	26/12/15	/status/680666537993330688	Twitter for iPhone
680348661671419904	262671176	680460878244909056	25/12/15	/status/680460878244909056	Twitter Web Client
660802831918587904	47647150	672718175943962624	04/12/15	/status/672718175943962624	Twitter Web Client
660802831918587904	110425971	671971877104058368	02/12/15	/status/671971877104058368	Twitter Web Client
660802831918587904	400099270	662030151346204672	04/11/15	/status/662030151346204672	Twitter Web Client
660802831918587904	3293837212	661637358257872901	03/11/15	/status/661637358257872901	Twitter for Android
660802831918587904	176104161	661636288882282497	03/11/15	/status/661636288882282497	Twitter for iPhone
660802831918587904	618320033	660891519222751232	01/11/15	/status/660891519222751232	Twitter Web Client
660802831918587904	171917152	660821230841438208	01/11/15	/status/660821230841438208	Twitter for Windows Phone
660802831918587904	302948564	660807502091714560	01/11/15	/status/660807502091714560	Twitter Web Client
660802831918587904	988926512	660806791077449729	01/11/15	/status/660806791077449729	Twitter Web Client
660802831918587904	126728014	660805814077284353	01/11/15	/status/660805814077284353	Twitter for iPhone
671826770610552832	848950321	671959690654441472	02/12/15	/status/671959690654441472	Twitter for iPhone
671826770610552832	898433816	671843641674088448	02/12/15	/status/671843641674088448	Twitter Web Client
672154638578249728	2417682510	677051808200728576	16/12/15	/status/677051808200728576	Twitter for Android
672154638578249728	2919350415	672771387254251521	04/12/15	/status/672771387254251521	Mobile Web (M2)
672154638578249728	1698293742	672158953011286016	02/12/15	/status/672158953011286016	Twitter Web Client
672154638578249728	898433816	672158185537564672	02/12/15	/status/672158185537564672	Twitter Web Client
672511628689211392	2417682510	677051820825513984	16/12/15	/status/677051820825513984	Twitter for Android
672511628689211392	182858862	673683402680352768	07/12/15	/status/673683402680352768	Twitter for iPhone
672511628689211392	298040213	673562769929707521	06/12/15	/status/673562769929707521	Twitter Web Client
672511628689211392	121468512	673557583857340416	06/12/15	/status/673557583857340416	Twitter for iPhone
672511628689211392	262671176	672753382692683776	04/12/15	/status/672753382692683776	Twitter Web Client
672511628689211392	848950321	672711128812777472	04/12/15	/status/672711128812777472	Twitter Web Client
675745357104611328	1215543746	675981464706654208	13/12/15	/status/675981464706654208	Twitter for Android
675745357104611328	299883408	675980502613008384	13/12/15	/status/675980502613008384	Twitter Web Client
675745357104611328	2293828150	675932735257632768	13/12/15	/status/675932735257632768	Twitter for iPhone
675745357104611328	898433816	675794877129576448	12/12/15	/status/675794877129576448	Twitter Web Client
675745357104611328	570765306	675783673623535616	12/12/15	/status/675783673623535616	Twitter Web Client
675745357104611328	21072677	675776363446554625	12/12/15	/status/675776363446554625	Twitter Web Client
675745357104611328	20813674	675775582156824577	12/12/15	/status/675775582156824577	Twitter for Android
675745357104611328	981138703	675755797469597697	12/12/15	/status/675755797469597697	Twitter for iPhone
675745357104611328	135169549	675755037746929664	12/12/15	/status/675755037746929664	Twitter Web Client
675745357104611328	581119824	675749159673139200	12/12/15	/status/675749159673139200	Twitter Web Client
675745357104611328	2449975448	675748722874167300	12/12/15	/status/675748722874167300	Twitter Web Client
675745357104611328	562243505	675746777069416449	12/12/15	/status/675746777069416449	Twitter Web Client
675745357104611328	245096699	675746405462515712	12/12/15	/status/675746405462515712	Polly
675745357104611328	611288879	675746339821625345	12/12/15	/status/675746339821625345	Twitter for iPhone
675745357104611328	61191375	675745939169112064	12/12/15	/status/675745939169112064	Twitter Web Client
675745357104611328	937531334	675745533953253376	12/12/15	/status/675745533953253376	Twitter Web Client
675745357104611328	1537181028	675745447424696320	12/12/15	/status/675745447424696320	Twitter for iPhone
675748315242348544	112405794	675984328149606400	13/12/15	/status/675984328149606400	Twitter for iPhone
675737419975680001	441084112	675795775901843459	12/12/15	/status/675795775901843459	Twitter for iPhone
675737419975680001	302948564	675795635405201408	12/12/15	/status/675795635405201408	Twitter Web Client
675737419975680001	3559161555	675794769445040130	12/12/15	/status/675794769445040130	desapi2
675737419975680001	898433816	675794681536598016	12/12/15	/status/675794681536598016	Twitter Web Client
675735261096079361	2573380633	678138877417275392	19/12/15	/status/678138877417275392	Twitter Web Client
675735261096079361	479549227	676440841062338560	14/12/15	/status/676440841062338560	Twitter Web Client
675735261096079361	898433816	675794669033398273	12/12/15	/status/675794669033398273	Twitter Web Client
675735261096079361	1010835510	675784429013463040	12/12/15	/status/675784429013463040	Twitter Web Client
675735261096079361	262671176	675736770730926080	12/12/15	/status/675736770730926080	Twitter Web Client
675717510709174272	441084112	675795798936985601	12/12/15	/status/675795798936985601	Twitter for iPhone
675717510709174272	898433816	675794640273059841	12/12/15	/status/675794640273059841	Twitter Web Client
675717510709174272	796588627	675718362723459072	12/12/15	/status/675718362723459072	Twitter Web Client
675706516989677568	41580289	676146536229806085	13/12/15	/status/676146536229806085	Twitter for iPhone
675706516989677568	898433816	675794622464045056	12/12/15	/status/675794622464045056	Twitter Web Client
675706516989677568	262671176	675709361734492160	12/12/15	/status/675709361734492160	Twitter Web Client
675702351035039745	898433816	675794607016423425	12/12/15	/status/675794607016423425	Twitter Web Client
675701735537713153	479549227	676440861639577600	14/12/15	/status/676440861639577600	Twitter Web Client
675701735537713153	536554898	676095958657167360	13/12/15	/status/676095958657167360	Twitter Web Client
675701735537713153	112405794	675984550380613632	13/12/15	/status/675984550380613632	Twitter for iPhone
675701735537713153	898433816	675794591862403072	12/12/15	/status/675794591862403072	Twitter Web Client
675701735537713153	441084112	675720680076353536	12/12/15	/status/675720680076353536	Twitter Web Client
675701735537713153	2356956469	675718129276747776	12/12/15	/status/675718129276747776	Twitter Web Client
675701735537713153	796588627	675717421261578240	12/12/15	/status/675717421261578240	Twitter Web Client
675701735537713153	2831647126	675716960026501121	12/12/15	/status/675716960026501121	Twitter Web Client
675701735537713153	262671176	675715830215278593	12/12/15	/status/675715830215278593	Twitter Web Client
675691451376918529	898433816	675794563689246721	12/12/15	/status/675794563689246721	Twitter Web Client
675691451376918529	2270881405	675691598169161728	12/12/15	/status/675691598169161728	Twitter Web Client
675687566889340928	479549227	676440891406589953	14/12/15	/status/676440891406589953	Twitter Web Client
675687566889340928	2593497091	676072484186255360	13/12/15	/status/676072484186255360	Twitter Web Client
675687566889340928	898433816	675794546601672704	12/12/15	/status/675794546601672704	Twitter Web Client
675687566889340928	133756994	675692515987705856	12/12/15	/status/675692515987705856	Twitter for Windows Phone
675687566889340928	2831647126	675689902755958784	12/12/15	/status/675689902755958784	Twitter Web Client
675685560086827008	898433816	675794471695589376	12/12/15	/status/675794471695589376	Twitter Web Client
675685560086827008	262671176	675686067819978756	12/12/15	/status/675686067819978756	Twitter Web Client
675685433871884288	579328359	677127951658414080	16/12/15	/status/677127951658414080	Twitter Web Client
675685433871884288	308504149	677127208624914432	16/12/15	/status/677127208624914432	TweetDeck
675685433871884288	848950321	677126979762659328	16/12/15	/status/677126979762659328	Twitter Web Client
675685433871884288	898433816	675794454914179072	12/12/15	/status/675794454914179072	Twitter Web Client
675683729742893056	898433816	675685054627119104	12/12/15	/status/675685054627119104	Twitter Web Client
675683729742893056	380449819	675684446348120064	12/12/15	/status/675684446348120064	Twitter Web Client
675682794287271936	898433816	675685041083719680	12/12/15	/status/675685041083719680	Twitter Web Client
675682062985273345	898433816	675685016064696320	12/12/15	/status/675685016064696320	Twitter Web Client
675681592518516740	298040213	675686125671960576	12/12/15	/status/675686125671960576	Twitter for Android
675681592518516740	898433816	675685001271361536	12/12/15	/status/675685001271361536	Twitter Web Client
675681592518516740	262671176	675684803514077184	12/12/15	/status/675684803514077184	Twitter Web Client
675681171364315136	112405794	675984794501664768	13/12/15	/status/675984794501664768	Twitter for iPhone
675681171364315136	2810964800	675944600377417728	13/12/15	/status/675944600377417728	Twitter Web Client
675681171364315136	262671176	675686237227884544	12/12/15	/status/675686237227884544	Twitter Web Client
675681171364315136	898433816	675684986671013888	12/12/15	/status/675684986671013888	Twitter Web Client
675680311984918528	3739887569	675687860842950656	12/12/15	/status/675687860842950656	Twitter Web Client
675680311984918528	898433816	675684966819356672	12/12/15	/status/675684966819356672	Twitter Web Client
675662011158691842	479549227	676440948113543169	14/12/15	/status/676440948113543169	Twitter Web Client
675662011158691842	262671176	675686261928120320	12/12/15	/status/675686261928120320	Twitter Web Client
675662011158691842	898433816	675684952822980608	12/12/15	/status/675684952822980608	Twitter Web Client
675662011158691842	449749927	675665078599991296	12/12/15	/status/675665078599991296	Twitter Web Client
675647216837595136	898433816	675684933361364992	12/12/15	/status/675684933361364992	Twitter Web Client
675647216837595136	3739887569	675664385881284608	12/12/15	/status/675664385881284608	Twitter Web Client
675645857610506240	479549227	676440920326324224	14/12/15	/status/676440920326324224	Twitter Web Client
675645857610506240	237748563	675754267890855936	12/12/15	/status/675754267890855936	Twitter for iPhone
675645857610506240	121468512	675690310966616064	12/12/15	/status/675690310966616064	Twitter for iPhone
675645857610506240	262671176	675686285516922880	12/12/15	/status/675686285516922880	Twitter Web Client
675645857610506240	310357795	675685612066873344	12/12/15	/status/675685612066873344	Twitter Web Client
675645857610506240	898433816	675684916277985280	12/12/15	/status/675684916277985280	Twitter Web Client
675645857610506240	21640730	675646371941261313	12/12/15	/status/675646371941261313	Twitter for Android
675636967359553536	1698293742	675992919485075456	13/12/15	/status/675992919485075456	Twitter Web Client
675636967359553536	2810964800	675944771140079616	13/12/15	/status/675944771140079616	Twitter Web Client
675636967359553536	796588627	675718421997293569	12/12/15	/status/675718421997293569	Twitter Web Client
675636967359553536	898433816	675684902243803136	12/12/15	/status/675684902243803136	Twitter Web Client
675636967359553536	1257535368	675638104577953792	12/12/15	/status/675638104577953792	Twitter for Android
675631755311849473	133756994	675811425449869314	12/12/15	/status/675811425449869314	Twitter Web Client
675631755311849473	1580447905	675735743092928512	12/12/15	/status/675735743092928512	TweetDeck
675631755311849473	131181946	675732650880057345	12/12/15	/status/675732650880057345	Mobile Web (M5)
675631755311849473	796588627	675718521897287681	12/12/15	/status/675718521897287681	Twitter Web Client
675631755311849473	898433816	675684886687178752	12/12/15	/status/675684886687178752	Twitter Web Client
675631755311849473	1257535368	675639589722308617	12/12/15	/status/675639589722308617	Twitter for Android
677815205997449217	262671176	677835965315026944	18/12/15	/status/677835965315026944	Twitter Web Client
677810113621659648	898433816	677979757607329796	18/12/15	/status/677979757607329796	Twitter Web Client
677810113621659648	848950321	677843837990133760	18/12/15	/status/677843837990133760	TweetDeck
677810113621659648	563629852	677812161897496576	18/12/15	/status/677812161897496576	Twitter for Android
677810113621659648	112405794	677810274594877440	18/12/15	/status/677810274594877440	Twitter for iPhone
677808518876000256	3739887569	677985210022121472	18/12/15	/status/677985210022121472	Twitter Web Client
677808518876000256	1431049680	677985042333855744	18/12/15	/status/677985042333855744	Twitter Web Client
677808518876000256	898433816	677979742411296769	18/12/15	/status/677979742411296769	Twitter Web Client
677808518876000256	517876658	677811635520712704	18/12/15	/status/677811635520712704	Twitter for Android
677808518876000256	1418752885	677810801890213888	18/12/15	/status/677810801890213888	Twitter for Android
677803017622716416	569486313	677804851041050624	18/12/15	/status/677804851041050624	Twitter Web Client
677803017622716416	909910016	677803618574213120	18/12/15	/status/677803618574213120	Twitter Web Client
677797889477885953	898433816	677979684290830337	18/12/15	/status/677979684290830337	Twitter Web Client
677797889477885953	298040213	677819494966906881	18/12/15	/status/677819494966906881	Twitter Web Client
677781456379387904	898433816	677979666100154368	18/12/15	/status/677979666100154368	Twitter Web Client
677781456379387904	3074504295	677828881685041152	18/12/15	/status/677828881685041152	Twitter Web Client
677780909433749508	2520851253	679064778954948608	21/12/15	/status/679064778954948608	Twitter for iPad
677780909433749508	3325091025	678935638297677824	21/12/15	/status/678935638297677824	Twitter for iPhone
677780909433749508	831906512	678169316169293824	19/12/15	/status/678169316169293824	Twitter for iPhone
677780909433749508	4093238152	678152121779400704	19/12/15	/status/678152121779400704	Twitter for iPhone
677780909433749508	3182857834	678144654357983232	19/12/15	/status/678144654357983232	Twitter for Android
677780909433749508	556905255	678143338726473728	19/12/15	/status/678143338726473728	Twitter for Android
677780909433749508	398321029	678142773980172288	19/12/15	/status/678142773980172288	Twitter for Android
675331998785912834	2865411225	675733916569968640	12/12/15	/status/675733916569968640	Twitter for Android
675331998785912834	1580447905	675688805886787584	12/12/15	/status/675688805886787584	TweetDeck
675331998785912834	3739887569	675688702283276290	12/12/15	/status/675688702283276290	Twitter Web Client
675331998785912834	439237567	675677627479433216	12/12/15	/status/675677627479433216	Twitter for iPad
677780909433749508	4356408747	677906037815529472	18/12/15	/status/677906037815529472	Twitter for iPhone
677780909433749508	1423937330	677868687454408704	18/12/15	/status/677868687454408704	Twitter for iPhone
677780909433749508	371438690	677847527123771392	18/12/15	/status/677847527123771392	Twitter for iPad
677780909433749508	167341108	677845852443029504	18/12/15	/status/677845852443029504	Twitter for iPhone
677780909433749508	469485262	677838024911228928	18/12/15	/status/677838024911228928	Twitter for Android
677780909433749508	262671176	677836058172739584	18/12/15	/status/677836058172739584	Twitter Web Client
677780909433749508	1659660656	677823933379428353	18/12/15	/status/677823933379428353	Twitter for iPhone
677780909433749508	925446668	677817045229182976	18/12/15	/status/677817045229182976	Twitter for Android
677780909433749508	4299970575	677812778510454784	18/12/15	/status/677812778510454784	Twitter for Android
677780909433749508	478499407	677788907392647168	18/12/15	/status/677788907392647168	Twitter Web Client
677780909433749508	2575349772	677787470818361344	18/12/15	/status/677787470818361344	Twitter for iPhone
677780909433749508	531383314	677783202556157952	18/12/15	/status/677783202556157952	Twitter Web Client
677780909433749508	848950321	677782603592765440	18/12/15	/status/677782603592765440	Twitter Web Client
677780909433749508	120081547	677780971903668225	18/12/15	/status/677780971903668225	Twitter for Android
677773442201092096	898433816	677979629723000833	18/12/15	/status/677979629723000833	Twitter Web Client
677767597778067456	353566756	678136409350389760	19/12/15	/status/678136409350389760	Twitter for Android
677767597778067456	4274532257	677871571696877570	18/12/15	/status/677871571696877570	Twitter Web Client
677767597778067456	262671176	677856693166960640	18/12/15	/status/677856693166960640	Twitter Web Client
677767597778067456	2715470812	677841597686525952	18/12/15	/status/677841597686525952	Twitter for Android
677767597778067456	2795848940	677799265536761856	18/12/15	/status/677799265536761856	Twitter for Android
677767597778067456	2362471321	677787392221270016	18/12/15	/status/677787392221270016	Twitter for iPhone
677767597778067456	539476314	677774605055098880	18/12/15	/status/677774605055098880	Mobile Web (M5)
677767597778067456	3122912254	677769056167022592	18/12/15	/status/677769056167022592	RoundTeam
677767597778067456	28564955	677767872064696320	18/12/15	/status/677767872064696320	Mobile Web (M5)
677767597778067456	215253835	677767852422729728	18/12/15	/status/677767852422729728	Twitter Web Client
677770905418862592	898433816	677979589445029889	18/12/15	/status/677979589445029889	Twitter Web Client
679792622110642176	2573380633	684875590390931456	07/01/16	/status/684875590390931456	Twitter Web Client
679792622110642176	898433816	679973946284965888	24/12/15	/status/679973946284965888	Twitter Web Client
679778224390406144	898433816	679973932980658176	24/12/15	/status/679973932980658176	Twitter Web Client
679778224390406144	190993321	679805679285235713	24/12/15	/status/679805679285235713	Twitter for iPhone
679778224390406144	262671176	679790127388999680	23/12/15	/status/679790127388999680	Twitter Web Client
679738819122479104	909910016	680851287324389376	26/12/15	/status/680851287324389376	Twitter for iPhone
679738819122479104	2161289384	680844518967652352	26/12/15	/status/680844518967652352	Twitter for Android
679738819122479104	15775935	680714066906746880	26/12/15	/status/680714066906746880	Twitter Web Client
679738819122479104	898433816	679973866102517760	24/12/15	/status/679973866102517760	Twitter Web Client
679738819122479104	3001753011	679953555340562432	24/12/15	/status/679953555340562432	Twitter for Android
679738819122479104	298040213	679943504278241281	24/12/15	/status/679943504278241281	Twitter for Android
679753650131042306	3739887569	680046440190734339	24/12/15	/status/680046440190734339	Twitter Web Client
679753650131042306	3628898897	679784014216048640	23/12/15	/status/679784014216048640	Twitter for Android
679749565025771521	898433816	679973894065897472	24/12/15	/status/679973894065897472	Twitter Web Client
679749565025771521	262671176	679766765728075776	23/12/15	/status/679766765728075776	Twitter Web Client
679748293799317506	898433816	679973880493125632	24/12/15	/status/679973880493125632	Twitter Web Client
679718439171264512	898433816	679973836016713729	24/12/15	/status/679973836016713729	Twitter Web Client
679719234382000129	898433816	679973848188628993	24/12/15	/status/679973848188628993	Twitter Web Client
679704539805650945	32979720	680751138992435200	26/12/15	/status/680751138992435200	Twitter for Android
679704539805650945	848950321	680698547457646593	26/12/15	/status/680698547457646593	Twitter for iPhone
679704539805650945	898433816	679973813199704065	24/12/15	/status/679973813199704065	Twitter Web Client
679681201918087168	898433816	679973798830051328	24/12/15	/status/679973798830051328	Twitter Web Client
679681201918087168	1118950813	679683800784334848	23/12/15	/status/679683800784334848	Twitter Web Client
678971808448684032	563629852	678972920652279809	21/12/15	/status/678972920652279809	Twitter Web Client
679645601567510528	898433816	679973705842343936	24/12/15	/status/679973705842343936	Twitter Web Client
679620360002793472	898433816	679973692705796096	24/12/15	/status/679973692705796096	Twitter Web Client
679351115079507968	1485187844	679666419957628929	23/12/15	/status/679666419957628929	Twitter Web Client
679351115079507968	543535171	679352493936103424	22/12/15	/status/679352493936103424	Twitter for iPhone
679351115079507968	84014474	679351185472667650	22/12/15	/status/679351185472667650	TweetDeck
679605960600588288	898433816	679973679044898816	24/12/15	/status/679973679044898816	Twitter Web Client
679605518948810753	898433816	679973663324680192	24/12/15	/status/679973663324680192	Twitter Web Client
679605303558705152	898433816	679973644773289984	24/12/15	/status/679973644773289984	Twitter Web Client
679603920918986752	898433816	679973590033403905	24/12/15	/status/679973590033403905	Twitter Web Client
679603920918986752	217210001	679605824491261952	23/12/15	/status/679605824491261952	Twitter for Android
679603920918986752	213017690	679604705253822464	23/12/15	/status/679604705253822464	Twitter Web Client
679599577482276864	898433816	679973557657571328	24/12/15	/status/679973557657571328	Twitter Web Client
679596574008328192	288700110	680060388084453376	24/12/15	/status/680060388084453376	Twitter Web Client
679596574008328192	2919350415	679975658638934016	24/12/15	/status/679975658638934016	Mobile Web (M2)
679596574008328192	898433816	679973545078820864	24/12/15	/status/679973545078820864	Twitter Web Client
679596574008328192	82427426	679629245228908544	23/12/15	/status/679629245228908544	Twitter Web Client
679596574008328192	21640730	679596831039434752	23/12/15	/status/679596831039434752	Twitter Web Client
679593574422429696	402088362	679680048996171776	23/12/15	/status/679680048996171776	Twitter Web Client
679593574422429696	262671176	679653028325101568	23/12/15	/status/679653028325101568	Twitter Web Client
679576408256024577	112405794	679955927424974848	24/12/15	/status/679955927424974848	Twitter for iPhone
679576408256024577	866905728	679659108774055936	23/12/15	/status/679659108774055936	Twitter Web Client
679576408256024577	898433816	679591254292738048	23/12/15	/status/679591254292738048	Twitter Web Client
679576408256024577	58158151	679577428973465600	23/12/15	/status/679577428973465600	Plume for Android
679576399871655936	402088362	679680023234789376	23/12/15	/status/679680023234789376	Twitter Web Client
679576399871655936	898433816	679591230838149120	23/12/15	/status/679591230838149120	Twitter Web Client
679576399871655936	2919350415	679586410073059328	23/12/15	/status/679586410073059328	Mobile Web (M2)
679576399871655936	571012841	679582450528468997	23/12/15	/status/679582450528468997	Twitter for Android
679576399871655936	3228529649	679577852577214464	23/12/15	/status/679577852577214464	Twitter Web Client
679565812655632384	898433816	679591206205042689	23/12/15	/status/679591206205042689	Twitter Web Client
679413218217959424	898433816	679591193936674816	23/12/15	/status/679591193936674816	Twitter Web Client
679413218217959424	848950321	679574261598711808	23/12/15	/status/679574261598711808	Twitter for iPhone
679413218217959424	298040213	679563464373833728	23/12/15	/status/679563464373833728	Twitter Web Client
679413218217959424	262671176	679487804972335104	23/12/15	/status/679487804972335104	Twitter Web Client
679411180797042688	2723429818	679594524084146176	23/12/15	/status/679594524084146176	Twitter for Android
679411180797042688	898433816	679591164178120704	23/12/15	/status/679591164178120704	Twitter Web Client
679409301123948544	118379031	680719993290407936	26/12/15	/status/680719993290407936	Twitter Web Client
679409301123948544	7627832	680699980127014912	26/12/15	/status/680699980127014912	Twitter for iPhone
679409301123948544	848950321	680698746766766080	26/12/15	/status/680698746766766080	Twitter for iPhone
679409301123948544	2919350415	680638161060532224	26/12/15	/status/680638161060532224	Mobile Web (M2)
679409301123948544	898433816	679591141231050752	23/12/15	/status/679591141231050752	Twitter Web Client
679355574182658049	898433816	679591092606468097	23/12/15	/status/679591092606468097	Twitter Web Client
679355574182658049	262671176	679487862316888064	23/12/15	/status/679487862316888064	Twitter Web Client
678170039766392832	83465789	681896027138437120	29/12/15	/status/681896027138437120	Twitter Web Client
678170039766392832	112405794	678280537518288897	19/12/15	/status/678280537518288897	Twitter for iPhone
678170039766392832	898433816	678278583090040833	19/12/15	/status/678278583090040833	Twitter Web Client
678158254493560832	298040213	678608598449156096	20/12/15	/status/678608598449156096	Twitter for Android
678158254493560832	898433816	678278544770899969	19/12/15	/status/678278544770899969	Twitter Web Client
678158254493560832	969778717	678191864076455936	19/12/15	/status/678191864076455936	Twitter Web Client
678158254493560832	549338513	678191675752214528	19/12/15	/status/678191675752214528	Twitter for Android
678158254493560832	21640730	678159332798832640	19/12/15	/status/678159332798832640	Twitter for Android
678136201094815745	1118950813	678339582627303425	19/12/15	/status/678339582627303425	Twitter Web Client
678136201094815745	898433816	678278516790685696	19/12/15	/status/678278516790685696	Twitter Web Client
678136201094815745	262671176	678186684283006977	19/12/15	/status/678186684283006977	Twitter Web Client
678136201094815745	1411458943	678151855814352896	19/12/15	/status/678151855814352896	Twitter for Android
678130849032839168	898433816	678278496121176067	19/12/15	/status/678278496121176067	Twitter Web Client
678130849032839168	262671176	678186153279930368	19/12/15	/status/678186153279930368	Twitter Web Client
678128943430565888	898433816	678278474218536960	19/12/15	/status/678278474218536960	Twitter Web Client
678128943430565888	1411458943	678155995953152001	19/12/15	/status/678155995953152001	Twitter for Android
678128943430565888	2356956469	678139466549170176	19/12/15	/status/678139466549170176	Twitter for Android
678128943430565888	1257535368	678138567621779456	19/12/15	/status/678138567621779456	Twitter for Android
678128943430565888	579328359	678131734995714048	19/12/15	/status/678131734995714048	Twitter for iPhone
678101906611417088	19680851	678548098075918336	20/12/15	/status/678548098075918336	TweetDeck
678101906611417088	898433816	678278453679005700	19/12/15	/status/678278453679005700	Twitter Web Client
677945173318492161	262671176	678015337619660800	19/12/15	/status/678015337619660800	Twitter Web Client
677945173318492161	898433816	677980114378989569	18/12/15	/status/677980114378989569	Twitter Web Client
677906675882414080	898433816	677980074994507776	18/12/15	/status/677980074994507776	Twitter Web Client
677906675882414080	298040213	677920904228282368	18/12/15	/status/677920904228282368	Twitter Web Client
677905069333987328	2400419012	678018769164353536	19/12/15	/status/678018769164353536	Twitter Web Client
677905069333987328	262671176	678015374424678400	19/12/15	/status/678015374424678400	Twitter Web Client
684105672758267906	3150986673	684110007768625153	04/01/16	/status/684110007768625153	Twitter Web Client
684105672758267906	2826047971	684109345651572736	04/01/16	/status/684109345651572736	Twitter Web Client
